Date,Belgium,Denmark,Germany,Spain,France,Italy,Netherlands,Austria,Poland,Finland,Sweden,United States
2015-10,15.584,15.584,15.584,15.584,15.584,15.584,15.584,15.584,15.584,15.584,15.584,15.584
2015-11,14.072,14.072,14.072,14.072,14.072,14.072,14.072,14.072,14.072,14.072,14.072,14.072
2015-12,13.803,13.803,13.803,13.803,13.803,13.803,13.803,13.803,13.803,13.803,13.803,13.803
2016-01,14.255,14.255,14.255,14.255,14.255,14.255,14.255,14.255,14.255,14.255,14.255,14.255
2016-02,14.918,14.918,14.918,14.918,14.918,14.918,14.918,14.918,14.918,14.918,14.918,14.918
2016-03,15.483,15.483,15.483,15.483,15.483,15.483,15.483,15.483,15.483,15.483,15.483,15.483
2016-04,17.819,17.819,17.819,17.819,17.819,17.819,17.819,17.819,17.819,17.819,17.819,17.819
2016-05,16.018,16.018,16.018,16.018,16.018,16.018,16.018,16.018,16.018,16.018,16.018,16.018
2016-06,18.623,18.623,18.623,18.623,18.623,18.623,18.623,18.623,18.623,18.623,18.623,18.623
2016-07,20.393,20.393,20.393,20.393,20.393,20.393,20.393,20.393,20.393,20.393,20.393,20.393
2016-08,18.675,18.675,18.675,18.675,18.675,18.675,18.675,18.675,18.675,18.675,18.675,18.675
2016-09,19.214,19.214,19.214,19.214,19.214,19.214,19.214,19.214,19.214,19.214,19.214,19.214
2016-10,17.835,17.835,17.835,17.835,17.835,17.835,17.835,17.835,17.835,17.835,17.835,17.835
2016-11,16.454,16.454,16.454,16.454,16.454,16.454,16.454,16.454,16.454,16.454,16.454,16.454
2016-12,15.989,15.989,15.989,15.989,15.989,15.989,15.989,15.989,15.989,15.989,15.989,15.989
2017-01,17.577,17.577,17.577,17.577,17.577,17.577,17.577,17.577,17.577,17.577,17.577,17.577
2017-02,18.469,18.469,18.469,18.469,18.469,18.469,18.469,18.469,18.469,18.469,18.469,18.469
2017-03,18.294,18.294,18.294,18.294,18.294,18.294,18.294,18.294,18.294,18.294,18.294,18.294
2017-04,17.262,17.262,17.262,17.262,17.262,17.262,17.262,17.262,17.262,17.262,17.262,17.262
2017-05,17.443,17.443,17.443,17.443,17.443,17.443,17.443,17.443,17.443,17.443,17.443,17.443
2017-06,16.627,16.627,16.627,16.627,16.627,16.627,16.627,16.627,16.627,16.627,16.627,16.627
2017-07,16.835,16.835,16.835,16.835,16.835,16.835,16.835,16.835,16.835,16.835,16.835,16.835
2017-08,17.541,17.541,17.541,17.541,17.541,17.541,17.541,17.541,17.541,17.541,17.541,17.541
2017-09,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676
2017-10,16.726,16.726,16.726,16.726,16.726,16.726,16.726,16.726,16.726,16.726,16.726,16.726
2017-11,16.445,16.445,16.445,16.445,16.445,16.445,16.445,16.445,16.445,16.445,16.445,16.445
2017-12,17.145,17.145,17.145,17.145,17.145,17.145,17.145,17.145,17.145,17.145,17.145,17.145
2018-01,17.284,17.284,17.284,17.284,17.284,17.284,17.284,17.284,17.284,17.284,17.284,17.284
2018-02,16.407,16.407,16.407,16.407,16.407,16.407,16.407,16.407,16.407,16.407,16.407,16.407
2018-03,16.312,16.312,16.312,16.312,16.312,16.312,16.312,16.312,16.312,16.312,16.312,16.312
2018-04,16.401,16.401,16.401,16.401,16.401,16.401,16.401,16.401,16.401,16.401,16.401,16.401
